time,zone A,zone B,zone C,restaurant
2019-12-07 17:40:00,0.0,0.0,0.0,0.0
2019-12-07 17:45:00,0.0,0.0,0.0,0.0
2019-12-07 17:50:00,0.0,0.0,0.0,0.0
2019-12-07 17:55:00,0.0,0.0,0.0,0.0
2019-12-07 18:00:00,0.0,0.0,0.0,0.0
2019-12-07 18:05:00,0.0,0.0,0.0,0.0
2019-12-07 18:10:00,0.0,0.0,0.0,0.0
2019-12-07 18:15:00,0.0,0.0,0.0,0.0
2019-12-07 18:20:00,0.0,0.0,0.0,0.0
2019-12-07 18:25:00,0.0,0.0,0.0,0.0
2019-12-07 18:30:00,0.0,0.0,0.0,0.0
2019-12-07 18:35:00,0.0,0.0,0.0,0.0
2019-12-07 18:40:00,0.0,0.0,0.0,0.0
2019-12-07 18:45:00,0.0,0.0,0.0,0.0
2019-12-07 18:50:00,0.0,0.0,0.0,0.0
2019-12-07 18:55:00,0.0,0.0,0.0,0.0
2019-12-07 19:00:00,0.0,0.0,0.0,0.0
2019-12-07 19:05:00,0.0,0.0,0.0,0.0
2019-12-07 19:10:00,0.0,0.0,0.0,0.0
2019-12-07 19:15:00,0.0,0.0,0.0,0.0
2019-12-07 19:20:00,0.0,0.0,0.0,0.0
2019-12-07 19:25:00,0.0,0.0,0.0,0.0
2019-12-07 19:30:00,0.0,0.0,0.0,0.0
2019-12-07 19:35:00,0.0,0.0,0.0,0.0
2019-12-07 19:40:00,0.0,0.0,0.0,0.0
2019-12-07 19:45:00,0.0,0.0,0.0,0.0
2019-12-07 19:50:00,0.0,0.0,0.0,0.0
2019-12-07 19:55:00,0.0,0.0,0.0,0.0
2019-12-07 20:00:00,0.0,0.0,0.0,0.0
2019-12-07 20:05:00,0.0,0.0,0.0,0.0
2019-12-07 20:10:00,0.0,0.0,0.0,0.0
2019-12-07 20:15:00,0.0,0.0,0.0,0.0
2019-12-07 20:20:00,0.0,0.0,0.0,0.0
2019-12-07 20:25:00,0.0,0.0,0.0,0.0
2019-12-07 20:30:00,0.0,0.0,0.0,0.0
2019-12-07 20:35:00,0.0,0.0,0.0,0.0
2019-12-07 20:40:00,0.0,0.0,0.0,0.0
2019-12-07 20:45:00,0.0,0.0,0.0,0.0
2019-12-07 20:50:00,0.0,0.0,0.0,0.0
2019-12-07 20:55:00,0.0,0.0,0.0,0.0
2019-12-07 21:00:00,0.0,0.0,0.0,0.0
2019-12-07 21:05:00,0.0,0.0,0.0,0.0
2019-12-07 21:10:00,0.0,0.0,0.0,0.0
2019-12-07 21:15:00,0.0,0.0,0.0,0.0
2019-12-07 21:20:00,0.0,0.0,0.0,0.0
2019-12-07 21:25:00,0.0,0.0,0.0,0.0
2019-12-07 21:30:00,0.0,0.0,0.0,0.0
2019-12-07 21:35:00,0.0,0.0,0.0,0.0
2019-12-07 21:40:00,0.0,0.0,0.0,0.0
2019-12-07 21:45:00,0.0,0.0,0.0,0.0
2019-12-07 21:50:00,0.0,0.0,0.0,0.0
2019-12-07 21:55:00,0.0,0.0,0.0,0.0
2019-12-07 22:00:00,0.0,0.0,0.0,0.0
2019-12-07 22:05:00,0.0,0.0,0.0,0.0
2019-12-07 22:10:00,0.0,0.0,0.0,0.0
2019-12-07 22:15:00,0.0,0.0,0.0,0.0
2019-12-07 22:20:00,0.0,0.0,0.0,0.0
2019-12-07 22:25:00,0.0,0.0,0.0,0.0
2019-12-07 22:30:00,0.0,0.0,0.0,0.0
2019-12-07 22:35:00,0.0,0.0,0.0,0.0
2019-12-07 22:40:00,0.0,0.0,0.0,0.0
2019-12-07 22:45:00,0.0,0.0,0.0,0.0
2019-12-07 22:50:00,0.0,0.0,0.0,0.0
2019-12-07 22:55:00,0.0,0.0,0.0,0.0
2019-12-07 23:00:00,0.0,0.0,0.0,0.0
2019-12-07 23:05:00,0.0,0.0,0.0,0.0
2019-12-07 23:10:00,0.0,0.0,0.0,0.0
2019-12-07 23:15:00,0.0,0.0,0.0,0.0
2019-12-07 23:20:00,0.0,0.0,0.0,0.0
2019-12-07 23:25:00,0.0,0.0,0.0,0.0
2019-12-07 23:30:00,0.0,0.0,0.0,0.0
2019-12-07 23:35:00,0.0,0.0,0.0,0.0
2019-12-07 23:40:00,0.0,0.0,0.0,0.0
2019-12-07 23:45:00,0.0,0.0,0.0,0.0
2019-12-07 23:50:00,0.0,0.0,0.0,0.0
2019-12-07 23:55:00,0.0,0.0,0.0,0.0
2019-12-08 00:00:00,0.0,0.0,0.0,0.0
2019-12-08 00:05:00,0.0,0.0,0.0,0.0
2019-12-08 00:10:00,0.0,0.0,0.0,0.0
2019-12-08 00:15:00,0.0,0.0,0.0,0.0
2019-12-08 00:20:00,0.0,0.0,0.0,0.0
2019-12-08 00:25:00,0.0,0.0,0.0,0.0
2019-12-08 00:30:00,0.0,0.0,0.0,0.0
2019-12-08 00:35:00,0.0,0.0,0.0,0.0
2019-12-08 00:40:00,0.0,0.0,0.0,0.0
2019-12-08 00:45:00,0.0,0.0,0.0,0.0
2019-12-08 00:50:00,0.0,0.0,0.0,0.0
2019-12-08 00:55:00,0.0,0.0,0.0,0.0
2019-12-08 01:00:00,0.0,0.0,0.0,0.0
2019-12-08 01:05:00,0.0,0.0,0.0,0.0
2019-12-08 01:10:00,0.0,0.0,0.0,0.0
2019-12-08 01:15:00,0.0,0.0,0.0,0.0
2019-12-08 01:20:00,0.0,0.0,0.0,0.0
2019-12-08 01:25:00,0.0,0.0,0.0,0.0
2019-12-08 01:30:00,0.0,0.0,0.0,0.0
2019-12-08 01:35:00,0.0,0.0,0.0,0.0
2019-12-08 01:40:00,0.0,0.0,0.0,0.0
2019-12-08 01:45:00,0.0,0.0,0.0,0.0
2019-12-08 01:50:00,0.0,0.0,0.0,0.0
2019-12-08 01:55:00,0.0,0.0,0.0,0.0
2019-12-08 02:00:00,0.0,0.0,0.0,0.0
2019-12-08 02:05:00,0.0,0.0,0.0,0.0
2019-12-08 02:10:00,0.0,0.0,0.0,0.0
2019-12-08 02:15:00,0.0,0.0,0.0,0.0
2019-12-08 02:20:00,0.0,0.0,0.0,0.0
2019-12-08 02:25:00,0.0,0.0,0.0,0.0
2019-12-08 02:30:00,0.0,0.0,0.0,0.0
2019-12-08 02:35:00,0.0,0.0,0.0,0.0
2019-12-08 02:40:00,0.0,0.0,0.0,0.0
2019-12-08 02:45:00,0.0,0.0,0.0,0.0
2019-12-08 02:50:00,0.0,0.0,0.0,0.0
2019-12-08 02:55:00,0.0,0.0,0.0,0.0
2019-12-08 03:00:00,0.0,0.0,0.0,0.0
2019-12-08 03:05:00,0.0,0.0,0.0,0.0
2019-12-08 03:10:00,0.0,0.0,0.0,0.0
2019-12-08 03:15:00,0.0,0.0,0.0,0.0
2019-12-08 03:20:00,0.0,0.0,0.0,0.0
2019-12-08 03:25:00,0.0,0.0,0.0,0.0
2019-12-08 03:30:00,0.0,0.0,0.0,0.0
2019-12-08 03:35:00,0.0,0.0,0.0,0.0
2019-12-08 03:40:00,0.0,0.0,0.0,0.0
2019-12-08 03:45:00,0.0,0.0,0.0,0.0
2019-12-08 03:50:00,0.0,0.0,0.0,0.0
2019-12-08 03:55:00,0.0,0.0,0.0,0.0
2019-12-08 04:00:00,0.0,0.0,0.0,0.0
2019-12-08 04:05:00,0.0,0.0,0.0,0.0
2019-12-08 04:10:00,0.0,0.0,0.0,0.0
2019-12-08 04:15:00,0.0,0.0,0.0,0.0
2019-12-08 04:20:00,0.0,0.0,0.0,0.0
2019-12-08 04:25:00,0.0,0.0,0.0,0.0
2019-12-08 04:30:00,0.0,0.0,0.0,0.0
2019-12-08 04:35:00,0.0,0.0,0.0,0.0
2019-12-08 04:40:00,0.0,0.0,0.0,0.0
2019-12-08 04:45:00,0.0,0.0,0.0,0.0
2019-12-08 04:50:00,0.0,0.0,0.0,0.0
2019-12-08 04:55:00,0.0,0.0,0.0,0.0
2019-12-08 05:00:00,0.0,0.0,0.0,0.0
2019-12-08 05:05:00,0.0,0.0,0.0,0.0
2019-12-08 05:10:00,0.0,0.0,0.0,0.0
2019-12-08 05:15:00,0.0,0.0,0.0,0.0
2019-12-08 05:20:00,0.0,0.0,0.0,0.0
2019-12-08 05:25:00,0.0,0.0,0.0,0.0
2019-12-08 05:30:00,0.0,0.0,0.0,0.0
2019-12-08 05:35:00,0.0,0.0,0.0,0.0
2019-12-08 05:40:00,0.0,0.0,0.0,0.0
2019-12-08 05:45:00,0.0,0.0,0.0,0.0
2019-12-08 05:50:00,0.0,0.0,0.0,0.0
2019-12-08 05:55:00,0.0,0.0,0.0,0.0
2019-12-08 06:00:00,0.0,0.0,0.0,0.0
2019-12-08 06:05:00,0.0,0.0,0.0,0.0
2019-12-08 06:10:00,0.0,0.0,0.0,0.0
2019-12-08 06:15:00,0.0,0.0,0.0,0.0
2019-12-08 06:20:00,0.0,0.0,0.0,0.0
2019-12-08 06:25:00,0.0,0.0,0.0,0.0
2019-12-08 06:30:00,0.0,0.0,0.0,0.0
2019-12-08 06:35:00,0.0,0.0,0.0,0.0
2019-12-08 06:40:00,0.0,0.0,0.0,0.0
2019-12-08 06:45:00,0.0,0.0,0.0,0.0
2019-12-08 06:50:00,0.0,0.0,0.0,0.0
2019-12-08 06:55:00,0.0,0.0,0.0,0.0
2019-12-08 07:00:00,0.0,0.0,0.0,0.0
2019-12-08 07:05:00,0.0,0.0,0.0,0.0
2019-12-08 07:10:00,0.0,0.0,0.0,0.0
2019-12-08 07:15:00,0.0,0.0,0.0,0.0
2019-12-08 07:20:00,0.0,0.0,0.0,0.0
2019-12-08 07:25:00,0.0,0.0,0.0,0.0
2019-12-08 07:30:00,0.0,0.0,0.0,0.0
2019-12-08 07:35:00,0.03355040257126093,0.02073033004403114,0.03970282508432865,0.008183025017380715
2019-12-08 07:40:00,0.06710080514252185,0.04146066008806228,0.0794056501686573,0.01636605003476143
2019-12-08 07:45:00,0.10065120771378278,0.06219099013209342,0.11910847525298594,0.02454907505214214
2019-12-08 07:50:00,0.18081848510920998,0.11172524283170698,0.21397670776247973,0.0441020695388317
2019-12-08 07:55:00,0.2609857625046372,0.16125949553132057,0.30884494027197357,0.06365506402552128
2019-12-08 08:00:00,0.34115303990006446,0.2107937482309341,0.4037131727814675,0.08320805851221084
2019-12-08 08:05:00,0.4006794846049145,0.252463662151964,0.507777645015793,0.09532896281802206
2019-12-08 08:10:00,0.45985586938309997,0.293377642878402,0.6108118782655009,0.10741097157642612
2019-12-08 08:15:00,0.5189761219871631,0.3341767463664925,0.7136424936347878,0.11948674342659436
2019-12-08 08:20:00,1.372852537993535,1.010698527980922,2.8071657518324136,0.25046233798478534
2019-12-08 08:25:00,2.2285655876683017,1.6919765403444107,4.904250789414835,0.3816420029505758
2019-12-08 08:30:00,3.0853988682050257,2.377376174749839,7.002722259428281,0.5129461380121393
2019-12-08 08:35:00,2.668136725642233,2.0405435875124938,5.915183156008464,0.45343424807612415
2019-12-08 08:40:00,2.249851360592911,1.7010598730738176,4.825660584664327,0.3938086667527169
2019-12-08 08:45:00,1.8309369558613913,1.3592756153192234,3.735350570322165,0.33411319213128765
2019-12-08 08:50:00,1.4830484660528123,1.0698419012681508,2.799463683562775,0.2867705109043432
2019-12-08 08:55:00,1.1352139023455636,0.7788983348341949,1.8647435856457186,0.23943382146643546
2019-12-08 09:00:00,0.787781404782772,0.486759241979599,0.932243577475548,0.19214180604457853
2019-12-08 09:05:00,0.8690854644298555,0.5369958967208862,1.0284570536613467,0.21197206449508665
2019-12-08 09:10:00,0.9503895240769387,0.5872325514621733,1.124670529847145,0.23180232294559475
2019-12-08 09:15:00,1.031693583724022,0.6374692062034607,1.2208840060329438,0.2516325813961029
2019-12-08 09:20:00,1.2627248113165832,0.7809077811859092,1.4986624810452238,0.3076654338015554
2019-12-08 09:25:00,1.4937415904235638,0.9243468976255491,1.7763884928349833,0.36369668081972106
2019-12-08 09:30:00,1.7247409969206524,1.0677838481477862,2.0540532377524556,0.41972599754789874
2019-12-08 09:35:00,1.7792458461912404,1.1007734942424383,2.1141672956820776,0.43333642448518805
2019-12-08 09:40:00,1.83376766156021,1.1337647246880451,2.17434152873348,0.4469487365445199
2019-12-08 09:45:00,1.8883093547086718,1.1667602516899107,2.234584692564011,0.46056325724601743
2019-12-08 09:50:00,2.064459020121706,1.2825595331211996,2.484558757138746,0.5005108315808123
2019-12-08 09:55:00,2.2403622674503576,1.3982697511744606,2.733701364220352,0.5404310261284536
2019-12-08 10:00:00,2.415991242318916,1.5138646069677284,2.981928980652462,0.5803207459583071
2019-12-08 10:05:00,2.9079895068851904,1.8659557633251493,3.8403358058780115,0.6801847301520925
2019-12-08 10:10:00,3.397932512126724,2.217095585396232,4.691942092389033,0.7798203521986846
2019-12-08 10:15:00,3.885633849821548,2.567106327652618,5.536189941116229,0.8792069000734201
2019-12-08 10:20:00,3.590712330347925,2.345426466919933,4.956429496743138,0.8240675073588589
2019-12-08 10:25:00,3.2975285976986144,2.124564118037226,4.382410668880097,0.7691212020692213
2019-12-08 10:30:00,3.0062357588967275,1.9046656934303205,3.8145914190060135,0.7143849960959641
2019-12-08 10:35:00,2.8892147862223068,1.8271863435622757,3.6452362120589243,0.6880857168833246
2019-12-08 10:40:00,2.77242583228427,1.7498171870047767,3.4766469185026376,0.6618122175302834
2019-12-08 10:45:00,2.655888898995648,1.6725773963152328,3.308883337334912,0.6355667204716218
2019-12-08 10:50:00,2.7399124507792374,1.7256280439735652,3.412209706374907,0.6557570957376999
2019-12-08 10:55:00,2.8238289031791073,1.7785991682143079,3.5152009861411813,0.6759355710722538
2019-12-08 11:00:00,2.907634722982296,1.83148715390169,3.6178467606094546,0.6961017538960652
2019-12-08 11:05:00,3.0337726481354075,1.9103098750149556,3.7693261869456522,0.72668488016735
2019-12-08 11:10:00,3.159807941059846,1.9890523848086816,3.9204870796637312,0.7572566028576713
2019-12-08 11:15:00,3.285737988716808,2.067711926414746,4.071321789046542,0.7878166316293839
2019-12-08 11:20:00,3.080201981017533,1.9372964853662638,3.809231649682696,0.7390667488489617
2019-12-08 11:25:00,2.8748719713914745,1.8070058318171744,3.547804171186,0.6903397547433416
2019-12-08 11:30:00,2.6697600686868346,1.676851833701742,3.2870753867636853,0.641636994740101
2019-12-08 11:35:00,3.0132864768725605,1.9144424252512184,3.8120848634591704,0.7155477022780442
2019-12-08 11:40:00,3.369300740091589,2.15653751917652,4.341085133249235,0.790845949264132
2019-12-08 11:45:00,3.734790164371038,2.4018456487583935,4.871647708240872,0.8671969919235999
2019-12-08 11:50:00,3.5991789854696123,2.2972789181376423,4.616472357342994,0.8396541264192564
2019-12-08 11:55:00,3.456826472337963,2.1903592463366204,4.359902022715843,0.8113622237782215
2019-12-08 12:00:00,3.307801677902368,2.0811521546781826,4.102126353711898,0.7823289565478594
2019-12-08 12:05:00,4.129660731604998,2.695032404156583,5.622804596016683,0.9014916725641297
2019-12-08 12:10:00,5.006534717177518,3.326815823134826,7.149368281954915,1.026767158788165
2019-12-08 12:15:00,5.937684178971538,3.9758921300948185,8.680173322237838,1.1580732534812566
2019-12-08 12:20:00,6.25326646667162,4.171714655959894,9.107888920896428,1.193392898510473
2019-12-08 12:25:00,6.585484555432493,4.372353831729199,9.534856502349815,1.2305609658797776
2019-12-08 12:30:00,6.934032696020367,4.577589386993459,9.960532038542423,1.269543483452082
2019-12-08 12:35:00,6.306721380779496,4.104157306744127,8.76808740120984,1.1877211642943744
2019-12-08 12:40:00,5.6343551893600585,3.6165465663821714,7.572868879425183,1.1008927477834927
2019-12-08 12:45:00,4.917633344959286,3.1152967657963497,6.376272441139348,1.0091359253857959
2019-12-08 12:50:00,4.744597736229014,2.987544792253729,6.065347950727679,0.9816587211558105
2019-12-08 12:55:00,4.561866156816944,2.8567554310793053,5.753885405212902,0.9531041868500693
2019-12-08 13:00:00,4.369595051226189,2.7230472266988315,5.442187884576444,0.9234897051911407
2019-12-08 13:05:00,4.39277000954357,2.727819179178012,5.436674313063147,0.9230007663213051
2019-12-08 13:10:00,4.416439093762889,2.7325611532990766,5.430405894173532,0.9225667303294621
2019-12-08 13:15:00,4.4405681425828325,2.7372556044423235,5.423351760040266,0.9221838015154665
2019-12-08 13:20:00,4.56510198978799,2.802688987284767,5.543045129041402,0.935265463779866
2019-12-08 13:25:00,4.693811215812483,2.869022511336594,5.6612434679088794,0.9488110570241917
2019-12-08 13:30:00,4.826565261551375,2.9361776434111153,5.777780199354535,0.9628060746812285
2019-12-08 13:35:00,5.545910511076813,3.3392412475077125,6.590766787924181,1.0257874163090264
2019-12-08 13:40:00,6.297391316171929,3.7498141077458103,7.394708349753586,1.0923393752223434
2019-12-08 13:45:00,7.080057697698564,4.167317792175146,8.188363168125404,1.1623563981836076
2019-12-08 13:50:00,6.264810828508425,3.67726481814536,7.164006450465428,1.0599549167063025
2019-12-08 13:55:00,5.419386008135054,3.1799359972071226,6.147195265135884,0.9542003295419716
2019-12-08 14:00:00,4.544669583022589,2.67586980077281,5.139083009426177,0.8451911196288528
2019-12-08 14:05:00,3.807387579791746,2.252566749159604,4.306389143668404,0.7447746965166421
2019-12-08 14:10:00,3.0496956371321904,1.8249500426133907,3.481368957515535,0.6420905023567965
2019-12-08 14:15:00,2.2723099010852303,1.3934327884725195,2.6648613763784392,0.5372181089316841
2019-12-08 14:20:00,2.0206213375628326,1.2406932059392666,2.3724740209703024,0.4809962104651435
2019-12-08 14:25:00,1.7677734906773737,1.0877381757741924,2.0806477123002565,0.4246455027360405
2019-12-08 14:30:00,1.5138132411758702,0.934593711896571,1.7894330114445347,0.36817119471626586
2019-12-08 14:35:00,1.3048617325377736,0.8056932790043874,1.5426568142407753,0.31752526408391835
2019-12-08 14:40:00,1.0958482582152458,0.676783211687515,1.295918572251531,0.26687244837552276
2019-12-08 14:45:00,0.8867757247885113,0.5478650637169474,1.0492211701161829,0.2162130705444376
2019-12-08 14:50:00,0.7117510111570703,0.439738177910729,0.8421495700345318,0.1735481578771311
2019-12-08 14:55:00,0.5367226189754147,0.33161180468519746,0.6350836753155538,0.1308834887023742
2019-12-08 15:00:00,0.36168979119443895,0.22348312301445006,0.4280159227323532,0.08821702224254607
2019-12-08 15:05:00,0.24957814016532895,0.154210883354187,0.295345405254364,0.06087271711349487
2019-12-08 15:10:00,0.13746648913621903,0.08493864369392394,0.16267488777637482,0.033528411984443666
2019-12-08 15:15:00,0.02535483810710907,0.015666404033660885,0.03000437029838562,0.006184106855392455
2019-12-08 15:20:00,0.016903225404739385,0.010444269355773928,0.020002913532257083,0.004122737903594971
2019-12-08 15:25:00,0.008451612702369693,0.005222134677886964,0.010001456766128541,0.0020613689517974855
2019-12-08 15:30:00,0.0,0.0,0.0,0.0
2019-12-08 15:35:00,0.0,0.0,0.0,0.0
2019-12-08 15:40:00,0.0,0.0,0.0,0.0
2019-12-08 15:45:00,0.0,0.0,0.0,0.0
2019-12-08 15:50:00,0.0,0.0,0.0,0.0
2019-12-08 15:55:00,0.0,0.0,0.0,0.0
2019-12-08 16:00:00,0.0,0.0,0.0,0.0
2019-12-08 16:05:00,0.0,0.0,0.0,0.0
2019-12-08 16:10:00,0.0,0.0,0.0,0.0
2019-12-08 16:15:00,0.0,0.0,0.0,0.0
2019-12-08 16:20:00,0.0,0.0,0.0,0.0
2019-12-08 16:25:00,0.0,0.0,0.0,0.0
2019-12-08 16:30:00,0.0,0.0,0.0,0.0
2019-12-08 16:35:00,0.0,0.0,0.0,0.0
2019-12-08 16:40:00,0.0,0.0,0.0,0.0
2019-12-08 16:45:00,0.0,0.0,0.0,0.0
2019-12-08 16:50:00,0.0,0.0,0.0,0.0
2019-12-08 16:55:00,0.0,0.0,0.0,0.0
2019-12-08 17:00:00,0.0,0.0,0.0,0.0
2019-12-08 17:05:00,0.0,0.0,0.0,0.0
2019-12-08 17:10:00,0.0,0.0,0.0,0.0
2019-12-08 17:15:00,0.0,0.0,0.0,0.0
2019-12-08 17:20:00,0.0,0.0,0.0,0.0
2019-12-08 17:25:00,0.0,0.0,0.0,0.0
2019-12-08 17:30:00,0.0,0.0,0.0,0.0
2019-12-08 17:35:00,0.0,0.0,0.0,0.0
2019-12-08 17:40:00,0.0,0.0,0.0,0.0
2019-12-08 17:45:00,0.0,0.0,0.0,0.0
2019-12-08 17:50:00,0.0,0.0,0.0,0.0
2019-12-08 17:55:00,0.0,0.0,0.0,0.0
2019-12-08 18:00:00,0.0,0.0,0.0,0.0
2019-12-08 18:05:00,0.0,0.0,0.0,0.0
2019-12-08 18:10:00,0.0,0.0,0.0,0.0
2019-12-08 18:15:00,0.0,0.0,0.0,0.0
2019-12-08 18:20:00,0.0,0.0,0.0,0.0
2019-12-08 18:25:00,0.0,0.0,0.0,0.0
2019-12-08 18:30:00,0.0,0.0,0.0,0.0
2019-12-08 18:35:00,0.0,0.0,0.0,0.0
2019-12-08 18:40:00,0.0,0.0,0.0,0.0
2019-12-08 18:45:00,0.0,0.0,0.0,0.0
2019-12-08 18:50:00,0.0,0.0,0.0,0.0
2019-12-08 18:55:00,0.0,0.0,0.0,0.0
2019-12-08 19:00:00,0.0,0.0,0.0,0.0
2019-12-08 19:05:00,0.0,0.0,0.0,0.0
2019-12-08 19:10:00,0.0,0.0,0.0,0.0
2019-12-08 19:15:00,0.0,0.0,0.0,0.0
2019-12-08 19:20:00,0.0,0.0,0.0,0.0
2019-12-08 19:25:00,0.0,0.0,0.0,0.0
2019-12-08 19:30:00,0.0,0.0,0.0,0.0
2019-12-08 19:35:00,0.0,0.0,0.0,0.0
2019-12-08 19:40:00,0.0,0.0,0.0,0.0
2019-12-08 19:45:00,0.0,0.0,0.0,0.0
2019-12-08 19:50:00,0.0,0.0,0.0,0.0
2019-12-08 19:55:00,0.0,0.0,0.0,0.0
2019-12-08 20:00:00,0.0,0.0,0.0,0.0
2019-12-08 20:05:00,0.0,0.0,0.0,0.0
2019-12-08 20:10:00,0.0,0.0,0.0,0.0
2019-12-08 20:15:00,0.0,0.0,0.0,0.0
2019-12-08 20:20:00,0.0,0.0,0.0,0.0
2019-12-08 20:25:00,0.0,0.0,0.0,0.0
2019-12-08 20:30:00,0.0,0.0,0.0,0.0
2019-12-08 20:35:00,0.0,0.0,0.0,0.0
2019-12-08 20:40:00,0.0,0.0,0.0,0.0
2019-12-08 20:45:00,0.0,0.0,0.0,0.0
2019-12-08 20:50:00,0.0,0.0,0.0,0.0
2019-12-08 20:55:00,0.0,0.0,0.0,0.0
2019-12-08 21:00:00,0.0,0.0,0.0,0.0
2019-12-08 21:05:00,0.0,0.0,0.0,0.0
2019-12-08 21:10:00,0.0,0.0,0.0,0.0
2019-12-08 21:15:00,0.0,0.0,0.0,0.0
2019-12-08 21:20:00,0.0,0.0,0.0,0.0
2019-12-08 21:25:00,0.0,0.0,0.0,0.0
2019-12-08 21:30:00,0.0,0.0,0.0,0.0
2019-12-08 21:35:00,0.0,0.0,0.0,0.0
2019-12-08 21:40:00,0.0,0.0,0.0,0.0
2019-12-08 21:45:00,0.0,0.0,0.0,0.0
2019-12-08 21:50:00,0.0,0.0,0.0,0.0
2019-12-08 21:55:00,0.0,0.0,0.0,0.0
2019-12-08 22:00:00,0.0,0.0,0.0,0.0
2019-12-08 22:05:00,0.0,0.0,0.0,0.0
2019-12-08 22:10:00,0.0,0.0,0.0,0.0
2019-12-08 22:15:00,0.0,0.0,0.0,0.0
2019-12-08 22:20:00,0.0,0.0,0.0,0.0
2019-12-08 22:25:00,0.0,0.0,0.0,0.0
2019-12-08 22:30:00,0.0,0.0,0.0,0.0
2019-12-08 22:35:00,0.0,0.0,0.0,0.0
2019-12-08 22:40:00,0.0,0.0,0.0,0.0
2019-12-08 22:45:00,0.0,0.0,0.0,0.0
2019-12-08 22:50:00,0.0,0.0,0.0,0.0
2019-12-08 22:55:00,0.0,0.0,0.0,0.0
2019-12-08 23:00:00,0.0,0.0,0.0,0.0
2019-12-08 23:05:00,0.0,0.0,0.0,0.0
2019-12-08 23:10:00,0.0,0.0,0.0,0.0
2019-12-08 23:15:00,0.0,0.0,0.0,0.0
2019-12-08 23:20:00,0.0,0.0,0.0,0.0
2019-12-08 23:25:00,0.0,0.0,0.0,0.0
2019-12-08 23:30:00,0.0,0.0,0.0,0.0
2019-12-08 23:35:00,0.0,0.0,0.0,0.0
2019-12-08 23:40:00,0.0,0.0,0.0,0.0
2019-12-08 23:45:00,0.0,0.0,0.0,0.0
2019-12-08 23:50:00,0.0,0.0,0.0,0.0
2019-12-08 23:55:00,0.0,0.0,0.0,0.0
2019-12-09 00:00:00,0.0,0.0,0.0,0.0
2019-12-09 00:05:00,0.0,0.0,0.0,0.0
2019-12-09 00:10:00,0.0,0.0,0.0,0.0
2019-12-09 00:15:00,0.0,0.0,0.0,0.0
2019-12-09 00:20:00,0.0,0.0,0.0,0.0
2019-12-09 00:25:00,0.0,0.0,0.0,0.0
2019-12-09 00:30:00,0.0,0.0,0.0,0.0
2019-12-09 00:35:00,0.0,0.0,0.0,0.0
2019-12-09 00:40:00,0.0,0.0,0.0,0.0
2019-12-09 00:45:00,0.0,0.0,0.0,0.0
2019-12-09 00:50:00,0.0,0.0,0.0,0.0
2019-12-09 00:55:00,0.0,0.0,0.0,0.0
2019-12-09 01:00:00,0.0,0.0,0.0,0.0
2019-12-09 01:05:00,0.0,0.0,0.0,0.0
2019-12-09 01:10:00,0.0,0.0,0.0,0.0
2019-12-09 01:15:00,0.0,0.0,0.0,0.0
2019-12-09 01:20:00,0.0,0.0,0.0,0.0
2019-12-09 01:25:00,0.0,0.0,0.0,0.0
2019-12-09 01:30:00,0.0,0.0,0.0,0.0
2019-12-09 01:35:00,0.0,0.0,0.0,0.0
2019-12-09 01:40:00,0.0,0.0,0.0,0.0
2019-12-09 01:45:00,0.0,0.0,0.0,0.0
2019-12-09 01:50:00,0.0,0.0,0.0,0.0
2019-12-09 01:55:00,0.0,0.0,0.0,0.0
2019-12-09 02:00:00,0.0,0.0,0.0,0.0
2019-12-09 02:05:00,0.0,0.0,0.0,0.0
2019-12-09 02:10:00,0.0,0.0,0.0,0.0
2019-12-09 02:15:00,0.0,0.0,0.0,0.0
2019-12-09 02:20:00,0.0,0.0,0.0,0.0
2019-12-09 02:25:00,0.0,0.0,0.0,0.0
2019-12-09 02:30:00,0.0,0.0,0.0,0.0
2019-12-09 02:35:00,0.0,0.0,0.0,0.0
2019-12-09 02:40:00,0.0,0.0,0.0,0.0
2019-12-09 02:45:00,0.0,0.0,0.0,0.0
2019-12-09 02:50:00,0.0,0.0,0.0,0.0
2019-12-09 02:55:00,0.0,0.0,0.0,0.0
2019-12-09 03:00:00,0.0,0.0,0.0,0.0
2019-12-09 03:05:00,0.0,0.0,0.0,0.0
2019-12-09 03:10:00,0.0,0.0,0.0,0.0
2019-12-09 03:15:00,0.0,0.0,0.0,0.0
2019-12-09 03:20:00,0.0,0.0,0.0,0.0
2019-12-09 03:25:00,0.0,0.0,0.0,0.0
2019-12-09 03:30:00,0.0,0.0,0.0,0.0
2019-12-09 03:35:00,0.0,0.0,0.0,0.0
2019-12-09 03:40:00,0.0,0.0,0.0,0.0
2019-12-09 03:45:00,0.0,0.0,0.0,0.0
2019-12-09 03:50:00,0.0,0.0,0.0,0.0
2019-12-09 03:55:00,0.0,0.0,0.0,0.0
2019-12-09 04:00:00,0.0,0.0,0.0,0.0
2019-12-09 04:05:00,0.0,0.0,0.0,0.0
2019-12-09 04:10:00,0.0,0.0,0.0,0.0
2019-12-09 04:15:00,0.0,0.0,0.0,0.0
2019-12-09 04:20:00,0.0,0.0,0.0,0.0
2019-12-09 04:25:00,0.0,0.0,0.0,0.0
2019-12-09 04:30:00,0.0,0.0,0.0,0.0
2019-12-09 04:35:00,0.0,0.0,0.0,0.0
2019-12-09 04:40:00,0.0,0.0,0.0,0.0
